%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1473672896115940422,0.0,0.0,0.0,0.0,0.0,0.0
1473672896132582444,0.0,0.0,0.0,0.0,0.0,0.0
1473672896149239449,0.0,0.0,0.0,0.0,0.0,0.0
1473672896165943461,0.0,0.0,0.0,0.0,0.0,0.0
1473672896182568822,0.0,0.0,0.0,0.0,0.0,0.0
1473672896199251070,0.0,0.0,0.0,0.0,0.0,0.0
1473672896215884850,0.0,0.0,0.0,0.0,0.0,0.0
1473672896232593475,0.0,0.0,0.0,0.0,0.0,0.0
1473672896249241252,0.0,0.0,0.0,0.0,0.0,0.0
1473672896265972662,0.0,0.0,0.0,0.0,0.0,0.0
1473672896282624003,0.0,0.0,0.0,0.0,0.0,0.0
1473672896299248758,0.0,0.0,0.0,0.0,0.0,0.0
1473672896316083432,0.0,0.0,0.0,0.0,0.0,0.0
1473672896332612251,0.0,0.0,0.0,0.0,0.0,0.0
1473672896349425832,0.0,0.0,0.0,0.0,0.0,0.0
1473672896365874233,0.0,0.0,0.0,0.0,0.0,0.0
1473672896382641181,0.0,0.0,0.0,0.0,0.0,0.0
1473672896399245710,0.0,0.0,0.0,0.0,0.0,0.0
1473672896415917324,0.0,0.0,0.0,0.0,0.0,0.0
1473672896432623436,0.0,0.0,0.0,0.0,0.0,0.0
1473672896449258398,0.0,0.0,0.0,0.0,0.0,0.0
1473672896466026719,0.0,0.0,0.0,0.0,0.0,0.0
1473672896482604052,0.0,0.0,0.0,0.0,0.0,0.0
1473672896499240400,0.0,0.0,0.0,0.0,0.0,0.0
1473672896515896526,0.0,0.0,0.0,0.0,0.0,0.0
1473672896532630318,0.0,0.0,0.0,0.0,0.0,0.0
1473672896549248064,0.0,0.0,0.0,0.0,0.0,0.0
1473672896565936868,0.0,0.0,0.0,0.0,0.0,0.0
1473672896582557323,0.0,0.0,0.0,0.0,0.0,0.0
1473672896599269548,0.0,0.0,0.0,0.0,0.0,0.0
1473672896615944334,0.0,0.0,0.0,0.0,0.0,0.0
1473672896632627874,0.0,0.0,0.0,0.0,0.0,0.0
1473672896649249210,0.0,0.0,0.0,0.0,0.0,0.0
1473672896665895894,0.0,0.0,0.0,0.0,0.0,0.0
1473672896682558001,0.0,0.0,0.0,0.0,0.0,0.0
1473672896699217007,0.0,0.0,0.0,0.0,0.0,0.0
1473672896715905490,0.0,0.0,0.0,0.0,0.0,0.0
1473672896732560836,0.0,0.0,0.0,0.0,0.0,0.0
1473672896749290495,0.0,0.0,0.0,0.0,0.0,0.0
1473672896765873035,0.0,0.0,0.0,0.0,0.0,0.0
1473672896782580942,0.0,0.0,0.0,0.0,0.0,0.0
1473672896799229088,0.0,0.0,0.0,0.0,0.0,0.0
1473672896815932017,0.0,0.0,0.0,0.0,0.0,0.0
1473672896832616762,0.0,0.0,0.0,0.0,0.0,0.0
1473672896849252113,0.0,0.0,0.0,0.0,0.0,0.0
1473672896865921121,0.0,0.0,0.0,0.0,0.0,0.0
1473672896882570913,0.0,0.0,0.0,0.0,0.0,0.0
1473672896899287541,0.0,0.0,0.0,0.0,0.0,0.0
1473672896915929979,0.0,0.0,0.0,0.0,0.0,0.0
1473672896932574417,0.0,0.0,0.0,0.0,0.0,0.0
1473672896949250117,0.0,0.0,0.0,0.0,0.0,0.0
1473672896965914785,0.0,0.0,0.0,0.0,0.0,0.0
1473672896982568525,0.0,0.0,0.0,0.0,0.0,0.0
1473672896999258487,0.0,0.0,0.0,0.0,0.0,0.0
1473672897015923438,0.0,0.0,0.0,0.0,0.0,0.0
1473672897032542348,0.0,0.0,0.0,0.0,0.0,0.0
1473672897049251230,0.0,0.0,0.0,0.0,0.0,0.0
1473672897065891535,0.0,0.0,0.0,0.0,0.0,0.0
1473672897082610622,0.0,0.0,0.0,0.0,0.0,0.0
1473672897099242817,0.0,0.0,0.0,0.0,0.0,0.0
1473672897115984106,0.0,0.0,0.0,0.0,0.0,0.0
1473672897132660581,0.0,0.0,0.0,0.0,0.0,0.0
1473672897149247409,0.0,0.0,0.0,0.0,0.0,0.0
1473672897165964836,0.0,0.0,0.0,0.0,0.0,0.0
1473672897182551444,0.0,0.0,0.0,0.0,0.0,0.0
1473672897199286083,0.0,0.0,0.0,0.0,0.0,0.0
1473672897215923096,0.0,0.0,0.0,0.0,0.0,0.0
1473672897232605052,0.0,0.0,0.0,0.0,0.0,0.0
1473672897249238657,0.0,0.0,0.0,0.0,0.0,0.0
1473672897265956751,0.0,0.0,0.0,0.0,0.0,0.0
1473672897282627672,0.0,0.0,0.0,0.0,0.0,0.0
1473672897299233765,0.0,0.0,0.0,0.0,0.0,0.0
1473672897315926095,0.0,0.0,0.0,0.0,0.0,0.0
1473672897332533157,0.0,0.0,0.0,0.0,0.0,0.0
1473672897349314058,0.0,0.0,0.0,0.0,0.0,0.0
1473672897365890334,0.0,0.0,0.0,0.0,0.0,0.0
1473672897382604681,0.0,0.0,0.0,0.0,0.0,0.0
1473672897399265140,0.0,0.0,0.0,0.0,0.0,0.0
1473672897415966732,0.0,0.0,0.0,0.0,0.0,0.0
1473672897432593201,0.0,0.0,0.0,0.0,0.0,0.0
1473672897449259210,0.0,0.0,0.0,0.0,0.0,0.0
1473672897465918003,0.0,0.0,0.0,0.0,0.0,0.0
1473672897482588173,0.0,0.0,0.0,0.0,0.0,0.0
1473672897499274041,0.0,0.0,0.0,0.0,0.0,0.0
1473672897515940002,0.0,0.0,0.0,0.0,0.0,0.0
1473672897532612576,0.0,0.0,0.0,0.0,0.0,0.0
1473672897549276006,0.0,0.0,0.0,0.0,0.0,0.0
1473672897565900461,0.0,0.0,0.0,0.0,0.0,0.0
1473672897582594373,0.0,0.0,0.0,0.0,0.0,0.0
1473672897599245652,0.0,0.0,0.0,0.0,0.0,0.0
1473672897615938468,0.0,0.0,0.0,0.0,0.0,0.0
1473672897632573677,0.0,0.0,0.0,0.0,0.0,0.0
1473672897649292849,0.0,0.0,0.0,0.0,0.0,0.0
1473672897665899401,0.0,0.0,0.0,0.0,0.0,0.0
1473672897682578026,0.0,0.0,0.0,0.0,0.0,0.0
1473672897699291118,0.0,0.0,0.0,0.0,0.0,0.0
1473672897715914598,0.0,0.0,0.0,0.0,0.0,0.0
1473672897732595234,0.0,0.0,0.0,0.0,0.0,0.0
1473672897749229240,0.0,0.0,0.0,0.0,0.0,0.0
1473672897765941331,0.0,0.0,0.0,0.0,0.0,0.0
1473672897782561860,0.0,0.0,0.0,0.0,0.0,0.0
1473672897799287111,0.0,0.0,0.0,0.0,0.0,0.0
1473672897815892668,0.0,0.0,0.0,0.0,0.0,0.0
1473672897832558206,0.0,0.0,0.0,0.0,0.0,0.0
1473672897849242399,0.0,0.0,0.0,0.0,0.0,0.0
1473672897865920124,0.0,0.0,0.0,0.0,0.0,0.0
1473672897882586049,0.0,0.0,0.0,0.0,0.0,0.0
1473672897899215332,0.0,0.0,0.0,0.0,0.0,0.0
1473672897915950055,0.0,0.0,0.0,0.0,0.0,0.0
1473672897932564809,0.0,0.0,0.0,0.0,0.0,0.0
1473672897949261204,0.0,0.0,0.0,0.0,0.0,0.0
1473672897965909083,0.0,0.0,0.0,0.0,0.0,0.0
1473672897982619253,0.0,0.0,0.0,0.0,0.0,0.0
1473672897999259972,0.0,0.0,0.0,0.0,0.0,0.0
1473672898015974972,0.0,0.0,0.0,0.0,0.0,0.0
1473672898032611823,0.0,0.0,0.0,0.0,0.0,0.0
1473672898049257048,0.0,0.0,0.0,0.0,0.0,0.0
1473672898065934566,0.0,0.0,0.0,0.0,0.0,0.0
1473672898082564821,0.0,0.0,0.0,0.0,0.0,0.0
1473672898099335281,0.0,0.0,0.0,0.0,0.0,0.0
