%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1473672897265988117,-0.954190135002,0.0,0.0,0.0,0.0,0.0
1473672897282684188,-0.954190135002,0.0,0.0,0.0,0.0,0.0
1473672897299242046,-0.970830738544,0.0,0.0,0.0,0.0,0.0
1473672897315931299,-0.979151010513,0.0,0.0,0.0,0.0,0.0
1473672897332578053,-0.987471342087,0.0,0.0,0.0,0.0,0.0
1473672897349338343,-0.99579167366,0.0,0.0,0.0,0.0,0.0
1473672897365898948,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897382639910,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897399272475,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897416017923,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897432629779,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897449283856,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897465976547,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897482614920,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897499298796,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897515941886,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897532634329,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897549306237,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897565940613,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897582602525,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897599357960,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897615952067,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897632589337,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897649338902,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897665940691,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897682646146,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897699308439,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897715936779,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897732639739,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897749296265,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897765950858,-1.0,0.0,0.0,0.0,0.0,0.0
1473672897782571707,-0.796104252338,0.0,0.0,0.0,0.0,0.0
1473672897799314078,-0.546462833881,0.0,0.0,0.0,0.0,0.0
1473672897815937755,-0.280180811882,0.0,0.0,0.0,0.0,0.0
1473672897832591993,-0.0,0.0,0.0,0.0,0.0,0.0
1473672897849273436,-0.0,0.0,0.0,0.0,0.0,0.0
1473672897865949630,-0.0,0.0,0.0,0.0,0.0,0.0
1473672897882660854,-0.0,0.0,0.0,0.0,0.0,0.0
1473672897899251940,-0.0,0.0,0.0,0.0,0.0,0.0
1473672897915984610,-0.0,0.0,0.0,0.0,0.0,0.0
1473672897932604663,-0.0,0.0,0.0,0.0,0.0,0.0
1473672897949294705,-0.0,0.0,0.0,0.0,0.0,0.0
1473672897965965687,-0.0,0.0,0.0,0.0,0.0,0.0
1473672897982667576,-0.0,0.0,0.0,0.0,0.0,0.0
1473672897999332269,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898016030122,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898032702268,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898049293803,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898065971397,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898082601451,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898099427025,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898115936391,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898132645266,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898149351236,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898165940451,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898182687032,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898199267832,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898215965675,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898232577078,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898249285762,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898265955953,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898282662465,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898299300310,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898315911734,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898332604639,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898349267842,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898365979432,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898382609574,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898399291766,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898416078831,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898432664803,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898449305026,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898465917336,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898482620379,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898499274057,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898515947801,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898532634690,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898549303931,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898565973107,-0.0,0.0,0.0,0.0,0.0,0.0
1473672898582593169,0.0722373127937,0.0,0.0,0.0,0.0,0.0
1473672898599269888,0.130479484797,0.0,0.0,0.0,0.0,0.0
1473672898615914278,0.172081023455,0.0,0.0,0.0,0.0,0.0
1473672898632618656,0.205362260342,0.0,0.0,0.0,0.0,0.0
1473672898649255642,0.230323195457,0.0,0.0,0.0,0.0,0.0
1473672898665988195,0.246963813901,0.0,0.0,0.0,0.0,0.0
1473672898682565040,0.280245035887,0.0,0.0,0.0,0.0,0.0
1473672898699297263,0.305238097906,0.0,0.0,0.0,0.0,0.0
1473672898715958654,0.338519334793,0.0,0.0,0.0,0.0,0.0
1473672898732615310,0.363480269909,0.0,0.0,0.0,0.0,0.0
1473672898749234525,0.380120873451,0.0,0.0,0.0,0.0,0.0
1473672898765942639,0.396761506796,0.0,0.0,0.0,0.0,0.0
1473672898782597260,0.405081808567,0.0,0.0,0.0,0.0,0.0
1473672898799343919,0.421722441912,0.0,0.0,0.0,0.0,0.0
1473672898815949748,0.438363045454,0.0,0.0,0.0,0.0,0.0
1473672898832579345,0.455003678799,0.0,0.0,0.0,0.0,0.0
1473672898849277806,0.46332398057,0.0,0.0,0.0,0.0,0.0
1473672898866017430,0.471644282341,0.0,0.0,0.0,0.0,0.0
1473672898882631185,0.471644282341,0.0,0.0,0.0,0.0,0.0
1473672898899317012,0.471644282341,0.0,0.0,0.0,0.0,0.0
1473672898915920886,0.479964584112,0.0,0.0,0.0,0.0,0.0
1473672898932650054,0.479964584112,0.0,0.0,0.0,0.0,0.0
1473672898949277500,0.479964584112,0.0,0.0,0.0,0.0,0.0
1473672898965920188,0.496605217457,0.0,0.0,0.0,0.0,0.0
1473672898982574532,0.513245820999,0.0,0.0,0.0,0.0,0.0
1473672898999261858,0.521566152573,0.0,0.0,0.0,0.0,0.0
1473672899015948288,0.538206756115,0.0,0.0,0.0,0.0,0.0
1473672899032580189,0.546527087688,0.0,0.0,0.0,0.0,0.0
1473672899049244369,0.554847359657,0.0,0.0,0.0,0.0,0.0
1473672899066096803,0.563167691231,0.0,0.0,0.0,0.0,0.0
1473672899082680286,0.563167691231,0.0,0.0,0.0,0.0,0.0
1473672899099300729,0.563167691231,0.0,0.0,0.0,0.0,0.0
1473672899115956733,0.571488022804,0.0,0.0,0.0,0.0,0.0
1473672899132599928,0.588128626347,0.0,0.0,0.0,0.0,0.0
1473672899149258862,0.613089561462,0.0,0.0,0.0,0.0,0.0
1473672899166224785,0.638050496578,0.0,0.0,0.0,0.0,0.0
1473672899182621457,0.654723227024,0.0,0.0,0.0,0.0,0.0
1473672899199359088,0.654723227024,0.0,0.0,0.0,0.0,0.0
1473672899215973434,0.663043558598,0.0,0.0,0.0,0.0,0.0
1473672899232668506,0.671363830566,0.0,0.0,0.0,0.0,0.0
1473672899249324441,0.671363830566,0.0,0.0,0.0,0.0,0.0
1473672899265935028,0.671363830566,0.0,0.0,0.0,0.0,0.0
1473672899282655222,0.67968416214,0.0,0.0,0.0,0.0,0.0
1473672899299290146,0.688004434109,0.0,0.0,0.0,0.0,0.0
1473672899315941281,0.696324765682,0.0,0.0,0.0,0.0,0.0
1473672899332703039,0.696324765682,0.0,0.0,0.0,0.0,0.0
1473672899349279627,0.704645097256,0.0,0.0,0.0,0.0,0.0
1473672899365927710,0.712965369225,0.0,0.0,0.0,0.0,0.0
1473672899382597125,0.721285700798,0.0,0.0,0.0,0.0,0.0
1473672899399287285,0.729606032372,0.0,0.0,0.0,0.0,0.0
1473672899415932185,0.73792630434,0.0,0.0,0.0,0.0,0.0
1473672899432593932,0.746246635914,0.0,0.0,0.0,0.0,0.0
1473672899449283811,0.762887239456,0.0,0.0,0.0,0.0,0.0
1473672899466025893,0.77120757103,0.0,0.0,0.0,0.0,0.0
1473672899482584292,0.779527842999,0.0,0.0,0.0,0.0,0.0
1473672899499285232,0.787848174572,0.0,0.0,0.0,0.0,0.0
1473672899516048839,0.787848174572,0.0,0.0,0.0,0.0,0.0
1473672899532622407,0.787848174572,0.0,0.0,0.0,0.0,0.0
1473672899549346224,0.787848174572,0.0,0.0,0.0,0.0,0.0
1473672899565990339,0.804488778114,0.0,0.0,0.0,0.0,0.0
1473672899582659506,0.837770044804,0.0,0.0,0.0,0.0,0.0
1473672899599277997,0.871051251888,0.0,0.0,0.0,0.0,0.0
1473672899615960083,0.904332518578,0.0,0.0,0.0,0.0,0.0
1473672899632579966,0.92097312212,0.0,0.0,0.0,0.0,0.0
1473672899649281444,0.945934057236,0.0,0.0,0.0,0.0,0.0
1473672899666035815,0.954254388809,0.0,0.0,0.0,0.0,0.0
1473672899682591268,0.970894992352,0.0,0.0,0.0,0.0,0.0
1473672899699280996,0.987535595894,0.0,0.0,0.0,0.0,0.0
1473672899715933709,0.995855927467,0.0,0.0,0.0,0.0,0.0
1473672899732636450,0.995855927467,0.0,0.0,0.0,0.0,0.0
1473672899749268657,1.0,0.0,0.0,0.0,0.0,0.0
1473672899765979742,1.0,0.0,0.0,0.0,0.0,0.0
1473672899782610221,1.0,0.0,0.0,0.0,0.0,0.0
1473672899799295456,1.0,0.0,0.0,0.0,0.0,0.0
1473672899815971855,1.0,0.0,0.0,0.0,0.0,0.0
1473672899832622791,1.0,0.0,0.0,0.0,0.0,0.0
1473672899849317092,1.0,0.0,0.0,0.0,0.0,0.0
1473672899865929585,1.0,0.0,0.0,0.0,0.0,0.0
1473672899882662169,1.0,0.0,0.0,0.0,0.0,0.0
1473672899899219671,1.0,0.0,0.0,0.0,0.0,0.0
1473672899915984505,1.0,0.0,0.0,0.0,0.0,0.0
1473672899932660040,1.0,0.0,0.0,0.0,0.0,0.0
1473672899949381518,1.0,0.0,0.0,0.0,0.0,0.0
1473672899966086174,1.0,0.0,0.0,0.0,0.0,0.0
1473672899982649490,1.0,0.0,0.0,0.0,0.0,0.0
1473672899999351332,1.0,0.0,0.0,0.0,0.0,0.0
1473672900015953792,1.0,0.0,0.0,0.0,0.0,0.0
1473672900032641538,1.0,0.0,0.0,0.0,0.0,0.0
1473672900049238471,1.0,0.0,0.0,0.0,0.0,0.0
1473672900065978912,1.0,0.0,0.0,0.0,0.0,0.0
1473672900082617443,1.0,0.0,0.0,0.0,0.0,0.0
1473672900099302226,1.0,0.0,0.0,0.0,0.0,0.0
1473672900115984479,1.0,0.0,0.0,0.0,0.0,0.0
1473672900132628286,1.0,0.0,0.0,0.0,0.0,0.0
1473672900149280071,1.0,0.0,0.0,0.0,0.0,0.0
1473672900165906247,1.0,0.0,0.0,0.0,0.0,0.0
1473672900182650437,0.929293453693,0.0,0.0,0.0,0.0,0.0
1473672900199282470,0.854410648346,0.0,0.0,0.0,0.0,0.0
1473672900215937068,0.754566907883,0.0,0.0,0.0,0.0,0.0
1473672900232590518,0.646370768547,0.0,0.0,0.0,0.0,0.0
1473672900249284158,0.538206756115,0.0,0.0,0.0,0.0,0.0
1473672900266033350,0.380120873451,0.0,0.0,0.0,0.0,0.0
1473672900282579754,0.280245035887,0.0,0.0,0.0,0.0,0.0
1473672900299483792,0.19704195857,0.0,0.0,0.0,0.0,0.0
1473672900316131370,0.130479484797,0.0,0.0,0.0,0.0,0.0
1473672900332687793,0.063917003572,0.0,0.0,0.0,0.0,0.0
1473672900349331601,0.0139951463789,0.0,0.0,0.0,0.0,0.0
1473672900366153104,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900382627191,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900399297980,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900415961055,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900432680350,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900449314413,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900466016793,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900482600734,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900499310153,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900515946822,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900532687646,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900549495041,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900565985281,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900582634724,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900599303829,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900615984774,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900632632640,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900649326552,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900665971103,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900682626612,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900699308459,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900715980523,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900732643966,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900749252355,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900765978881,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900782645716,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900799304134,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900815988743,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900832656876,-0.0,0.0,0.0,0.0,0.0,0.0
1473672900849266698,-0.0638527497649,0.0,0.0,0.0,0.0,0.0
1473672900866066821,-0.18033708632,0.0,0.0,0.0,0.0,0.0
1473672900882669571,-0.388376951218,0.0,0.0,0.0,0.0,0.0
1473672900899285986,-0.488220661879,0.0,0.0,0.0,0.0,0.0
1473672900915937970,-0.55478310585,0.0,0.0,0.0,0.0,0.0
1473672900932573515,-0.604704976082,0.0,0.0,0.0,0.0,0.0
1473672900949281897,-0.654626846313,0.0,0.0,0.0,0.0,0.0
1473672900966043073,-0.729541778564,0.0,0.0,0.0,0.0,0.0
1473672900982644083,-0.862666726112,0.0,0.0,0.0,0.0,0.0
1473672900999240725,-0.937549471855,0.0,0.0,0.0,0.0,0.0
1473672901015920067,-0.987471342087,0.0,0.0,0.0,0.0,0.0
1473672901032596057,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901049252111,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901065941143,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901082567916,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901099304853,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901115934496,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901132650574,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901149374168,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901165957787,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901182625172,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901199274305,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901215942067,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901232554840,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901249308840,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901265989357,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901282594848,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901299296986,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901315990544,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901332690852,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901349260047,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901365987034,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901382605487,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901399288077,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901416121181,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901432656572,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901449292564,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901465947046,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901482612475,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901499265354,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901515976467,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901532636648,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901549291833,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901565984264,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901582614194,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901599283124,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901615956078,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901632646463,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901649448645,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901666016134,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901682643995,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901699303786,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901716007957,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901732580566,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901749288777,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901766012134,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901782670613,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901799299550,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901815981408,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901832664295,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901849241648,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901865993473,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901882607761,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901899305635,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901916001000,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901932577825,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901949289023,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901965940299,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901982672017,-1.0,0.0,0.0,0.0,0.0,0.0
1473672901999258933,-1.0,0.0,0.0,0.0,0.0,0.0
1473672902015965047,-1.0,0.0,0.0,0.0,0.0,0.0
1473672902032609940,-1.0,0.0,0.0,0.0,0.0,0.0
1473672902049334376,-1.0,0.0,0.0,0.0,0.0,0.0
1473672902066013950,-1.0,0.0,0.0,0.0,0.0,0.0
1473672902082598977,-1.0,0.0,0.0,0.0,0.0,0.0
1473672902099279759,-1.0,0.0,0.0,0.0,0.0,0.0
1473672902115925642,-1.0,0.0,0.0,0.0,0.0,0.0
1473672902132594089,-1.0,0.0,0.0,0.0,0.0,0.0
1473672902149246114,-1.0,0.0,0.0,0.0,0.0,0.0
1473672902166036465,-0.904268264771,0.0,0.0,0.0,0.0,0.0
1473672902182651916,-0.762822985649,0.0,0.0,0.0,0.0,0.0
1473672902199270773,-0.546462833881,0.0,0.0,0.0,0.0,0.0
